Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type
12.95,2,0.034,3,97.63,2009,1,1,3
12.26,1,0.055,9,173.11,2009,1,1,3
10.69,0,0.039,0,155.64,2009,1,1,3
8.33,2,0.024,12,101.1,1998,2,2,1
15.35,0,0.075,0,158.89,1998,2,2,1
12.0,1,0.118,9,81.91,1998,2,2,1
11.34,0,0.094,0,147.74,2009,1,1,3
10.47,0,0.063,7,136.4,2009,1,1,3
11.15,2,0.085,0,146.19,2009,1,1,3
12.9,0,0.073,4,195.91,1987,0,1,2
12.86,0,0.047,6,112.91,2009,1,1,3
14.53,0,0.013,14,110.97,2009,1,1,3
9.22,2,0.016,0,87.04,1998,2,2,1
10.27,2,0.031,3,141.78,2009,1,1,3
14.61,0,0.026,1,141.85,2009,1,1,3
15.14,0,0.059,4,103.93,2009,1,1,3
14.67,0,0.041,6,156.41,1987,0,1,2
16.65,0,0.027,6,166.25,1987,0,1,2
10.17,0,0.274,1,77.76,1998,2,2,1
8.09,0,0.007,10,118.46,1998,2,2,1
13.77,0,0.065,4,186.41,1987,0,1,2
11.8,2,0.082,12,163.81,2009,1,1,3
8.0,0,0.009,6,105.61,1998,2,2,1
13.15,0,0.016,6,146.39,2009,1,1,3
12.23,0,0.028,0,165.24,2009,1,1,3
10.31,0,0.014,3,149.07,2009,1,1,3
12.16,0,0.149,3,132.5,2009,1,1,3
9.03,0,0.049,6,90.52,1998,2,2,1
14.83,2,0.016,3,197.97,1987,0,1,2
14.77,0,0.023,6,189.19,1987,0,1,2
9.13,0,0.021,4,134.46,1987,0,1,2
7.96,0,0.027,5,126.91,1998,2,2,1
11.83,0,0.043,3,153.74,2009,1,1,3
8.93,0,0.047,15,139.71,1987,0,1,2
12.12,0,0.143,14,147.54,2009,1,1,3
14.12,2,0.039,10,174.02,1999,1,0,0
12.36,2,0.086,3,131.63,2009,1,1,3
13.45,0,0.077,6,118.27,2009,1,1,3
9.44,0,0.03,4,97.25,1998,2,2,1
9.95,0,0.115,6,91.46,1998,2,2,1
9.71,2,0.051,5,202.69,1999,1,0,0
12.09,1,0.063,11,165.33,2009,1,1,3
11.44,0,0.038,6,174.75,2009,1,1,3
12.03,0,0.085,10,169.95,2009,1,1,3
9.72,0,0.03,13,102.91,1998,2,2,1
15.91,0,0.018,0,180.01,1987,0,1,2
14.42,2,0.07,10,155.14,1987,0,1,2
12.63,0,0.018,3,162.61,2009,1,1,3
12.8,0,0.046,0,177.69,1987,0,1,2
12.11,1,0.038,9,150.48,2009,1,1,3
12.19,0,0.115,0,117.35,2009,1,1,3
15.98,0,0.078,1,155.92,1999,1,0,0
15.15,1,0.082,9,151.05,1987,0,1,2
15.6,1,0.072,9,144.06,1987,0,1,2
14.58,1,0.044,11,178.61,1987,0,1,2
12.59,0,0.009,0,136.06,2009,1,1,3
12.16,2,0.112,4,129.54,2009,1,1,3
10.67,0,0.031,0,118.79,1987,0,1,2
10.31,1,0.054,8,138.16,2009,1,1,3
12.8,0,0.066,13,154.24,2009,1,1,3
13.05,0,0.027,6,155.6,2009,1,1,3
11.93,2,0.055,4,142.75,2009,1,1,3
17.7,0,0.059,4,247.62,1999,1,0,0
12.42,2,0.076,5,116.05,2009,1,1,3
11.84,2,0.164,0,127.81,2009,1,1,3
13.71,3,0.058,0,176.33,1999,1,0,0
16.8,0,0.062,10,170.8,1999,1,0,0
12.25,0,0.105,4,150.03,2009,1,1,3
9.15,0,0.06,4,119.21,1987,0,1,2
12.86,2,0.021,3,167.93,2009,1,1,3
11.12,1,0.071,9,173.06,2009,1,1,3
12.88,2,0.057,7,189.44,1999,1,0,0
9.14,2,0.048,3,150.72,2009,1,1,3
9.21,2,0.044,13,127.39,1998,2,2,1
14.78,1,0.054,8,135.47,2009,1,1,3
11.52,0,0.085,0,122.95,2009,1,1,3
14.18,0,0.179,4,161.86,1987,0,1,2
13.57,2,0.057,10,164.86,1987,0,1,2
14.46,2,0.162,5,147.39,2009,1,1,3
11.37,1,0.016,9,153.27,2009,1,1,3
11.47,0,0.065,1,165.48,2009,1,1,3
10.85,0,0.142,6,106.03,1987,0,1,2
13.73,0,0.068,13,185.82,1999,1,0,0
10.13,2,0.114,10,163.85,2009,1,1,3
11.97,2,0.073,5,169.98,2009,1,1,3
11.4,1,0.117,9,143.4,2009,1,1,3
15.2,0,0.061,13,190.59,1987,0,1,2
16.4,0,0.067,3,143.09,1999,1,0,0
12.27,0,0.036,10,134.43,2009,1,1,3
13.47,1,0.052,8,156.76,2009,1,1,3
12.67,1,0.042,8,162.7,2009,1,1,3
7.66,0,0.068,7,74.61,1998,2,2,1
13.23,2,0.057,0,124.67,2009,1,1,3
12.13,1,0.078,8,77.21,1998,2,2,1
14.41,1,0.082,9,163.96,1987,0,1,2
13.92,0,0.172,5,147.74,2009,1,1,3
10.98,2,0.048,0,156.24,2009,1,1,3
10.71,0,0.026,0,152.1,2009,1,1,3
10.77,0,0.141,3,122.49,2009,1,1,3
8.92,0,0.045,14,84.89,1987,0,1,2
14.89,1,0.007,9,176.25,1987,0,1,2
9.54,0,0.078,0,132.03,1987,0,1,2
15.5,2,0.091,6,160.21,1999,1,0,0
13.37,0,0.036,3,149.82,2009,1,1,3
11.23,0,0.031,1,107.35,1987,0,1,2
10.24,1,0.051,8,134.03,2009,1,1,3
14.23,0,0.048,14,173.95,1999,1,0,0
14.25,0,0.022,7,188.67,1987,0,1,2
10.22,0,0.053,6,115.57,1998,2,2,1
15.63,2,0.036,13,156.5,1999,1,0,0
12.92,2,0.028,6,165.72,2009,1,1,3
8.76,2,0.062,2,149.63,2009,1,1,3
10.91,1,0.104,9,152.46,2009,1,1,3
8.65,2,0.044,6,146.15,2009,1,1,3
13.51,0,0.013,5,178.92,1999,1,0,0
11.78,2,0.029,6,145.82,2009,1,1,3
14.85,0,0.035,4,177.97,1987,0,1,2
15.1,1,0.129,11,171.66,1987,0,1,2
10.21,0,0.025,4,125.47,1987,0,1,2
14.33,2,0.087,12,223.34,1999,1,0,0
14.56,0,0.039,0,156.96,1987,0,1,2
15.5,2,0.143,13,163.11,1999,1,0,0
12.79,0,0.019,1,105.05,2009,1,1,3
8.29,0,0.093,5,114.4,1998,2,2,1
11.96,0,0.064,15,156.81,2009,1,1,3
13.77,0,0.131,4,180.91,1987,0,1,2
12.56,0,0.062,5,160.78,2009,1,1,3
11.2,2,0.12,5,165.72,2009,1,1,3
16.27,0,0.03,2,162.6,1987,0,1,2
13.25,2,0.077,3,127.02,2009,1,1,3
12.87,2,0.057,6,151.87,2009,1,1,3
11.93,0,0.013,1,147.05,2009,1,1,3
13.74,0,0.01,5,164.74,1987,0,1,2
12.35,0,0.044,6,137.24,2009,1,1,3
12.64,0,0.09,13,122.19,2009,1,1,3
17.72,0,0.039,7,152.03,1999,1,0,0
8.96,0,0.019,14,178.6,2009,1,1,3
15.5,0,0.03,3,151.87,1987,0,1,2
11.63,2,0.085,5,83.78,1998,2,2,1
12.71,0,0.136,15,134.76,2009,1,1,3
16.59,2,0.099,3,176.12,1999,1,0,0
12.86,0,0.16,13,193.84,1999,1,0,0
14.16,2,0.046,13,161.31,1987,0,1,2
13.13,2,0.033,13,163.4,2009,1,1,3
18.18,2,0.025,10,145.56,1999,1,0,0
16.65,0,0.018,10,148.38,1999,1,0,0
11.03,0,0.058,5,155.66,2009,1,1,3
13.88,0,0.138,13,106.07,2009,1,1,3
13.68,2,0.041,4,137.98,2009,1,1,3
12.02,1,0.133,9,172.95,2009,1,1,3
11.49,0,0.013,13,169.3,2009,1,1,3
13.14,0,0.026,3,185.08,1999,1,0,0
11.93,0,0.032,10,148.77,2009,1,1,3
10.4,2,0.029,10,135.2,2009,1,1,3
7.91,0,0.033,5,152.02,1987,0,1,2
10.34,0,0.05,10,110.02,1998,2,2,1
10.91,0,0.094,14,97.7,1998,2,2,1
12.95,0,0.027,0,168.21,1998,2,2,1
13.71,1,0.104,8,172.2,1999,1,0,0
14.28,0,0.006,4,210.04,1999,1,0,0
15.16,2,0.13,10,132.89,2009,1,1,3
16.66,1,0.119,11,168.63,1987,0,1,2
14.35,1,0.037,9,241.63,1999,1,0,0
12.85,0,0.038,12,124.41,2009,1,1,3
11.73,1,0.14,8,177.42,2009,1,1,3
11.95,0,0.081,4,154.0,2009,1,1,3
13.87,2,0.109,3,110.88,2009,1,1,3
15.04,0,0.04,5,131.2,2009,1,1,3
13.87,2,0.076,6,170.59,1999,1,0,0
11.66,0,0.027,7,140.56,2009,1,1,3
13.23,1,0.041,9,196.9,1987,0,1,2
13.57,0,0.085,10,173.01,1987,0,1,2
17.17,0,0.042,6,130.83,1987,0,1,2
15.02,1,0.072,9,174.62,1998,2,2,1
13.1,0,0.049,13,170.78,1987,0,1,2
12.65,0,0.104,2,124.21,2009,1,1,3
15.17,2,0.092,10,182.35,1987,0,1,2
10.72,0,0.006,5,143.19,2009,1,1,3
11.65,2,0.084,2,169.04,2009,1,1,3
9.63,1,0.03,11,101.46,1998,2,2,1
11.73,0,0.017,4,104.99,1987,0,1,2
9.74,0,0.07,0,143.67,2009,1,1,3
14.65,1,0.037,9,167.96,1999,1,0,0
14.95,0,0.04,13,183.23,1987,0,1,2
14.59,0,0.183,7,161.64,1987,0,1,2
14.32,2,0.046,10,159.7,1987,0,1,2
12.98,1,0.007,8,194.72,1987,0,1,2
15.5,0,0.039,10,169.75,1987,0,1,2
17.36,0,0.024,1,208.6,1999,1,0,0
16.13,0,0.042,0,206.83,1999,1,0,0
12.31,0,0.068,13,144.44,2009,1,1,3
14.47,2,0.023,6,146.44,2009,1,1,3
12.37,2,0.083,6,166.94,2009,1,1,3
9.58,2,0.136,6,123.6,1998,2,2,1
11.15,1,0.035,9,204.67,1987,0,1,2
13.31,0,0.011,7,148.87,2009,1,1,3
11.86,1,0.057,9,142.51,2009,1,1,3
13.81,0,0.035,5,117.24,2009,1,1,3
14.71,1,0.025,9,157.29,1987,0,1,2
16.74,0,0.076,14,161.51,1987,0,1,2
12.29,0,0.012,4,165.69,2009,1,1,3
11.52,0,0.121,4,130.14,2009,1,1,3
16.45,0,0.021,5,199.29,1999,1,0,0
12.33,0,0.063,0,158.14,2009,1,1,3
10.33,1,0.042,8,140.23,2009,1,1,3
10.49,0,0.089,10,140.01,2009,1,1,3
12.24,2,0.088,10,192.26,1999,1,0,0
12.09,0,0.029,5,194.25,1999,1,0,0
15.74,0,0.061,5,155.21,1999,1,0,0
11.12,0,0.111,4,97.35,1998,2,2,1
11.52,0,0.046,13,145.66,2009,1,1,3
12.25,0,0.094,5,108.07,2009,1,1,3
11.49,2,0.048,5,106.09,1987,0,1,2
12.36,0,0.188,15,152.56,2009,1,1,3
11.54,0,0.08,13,137.17,2009,1,1,3
16.66,0,0.038,0,162.77,1987,0,1,2
7.82,3,0.036,7,102.18,1998,2,2,1
13.81,0,0.05,14,168.59,1987,0,1,2
9.12,2,0.036,5,106.5,1998,2,2,1
10.18,0,0.052,6,138.71,2009,1,1,3
10.87,0,0.122,4,130.32,2009,1,1,3
11.15,0,0.189,3,154.86,2009,1,1,3
13.56,2,0.062,12,135.41,2009,1,1,3
14.09,2,0.019,14,137.41,2009,1,1,3
8.71,0,0.04,5,98.57,1998,2,2,1
10.4,2,0.066,3,90.22,1998,2,2,1
14.45,0,0.041,10,123.66,2009,1,1,3
9.02,0,0.072,3,103.58,1998,2,2,1
12.59,0,0.017,2,140.5,1999,1,0,0
12.43,0,0.128,4,135.64,2009,1,1,3
10.71,0,0.009,5,133.26,2009,1,1,3
7.79,2,0.036,6,101.68,1998,2,2,1
10.93,2,0.107,13,131.5,2009,1,1,3
14.4,0,0.089,13,187.93,1987,0,1,2
11.51,2,0.069,12,163.1,2009,1,1,3
11.09,0,0.062,10,132.55,2009,1,1,3
14.35,2,0.064,3,194.49,1987,0,1,2
11.41,0,0.019,6,134.69,2009,1,1,3
13.92,1,0.036,8,188.87,1987,0,1,2
15.69,0,0.12,0,161.41,1999,1,0,0
12.73,1,0.104,9,149.62,2009,1,1,3
13.61,2,0.038,6,189.27,1987,0,1,2
16.16,0,0.113,15,110.2,2009,1,1,3
10.72,0,0.03,5,99.41,1998,2,2,1
13.32,0,0.046,14,111.12,2009,1,1,3
11.76,1,0.091,8,132.54,2009,1,1,3
13.51,0,0.018,13,186.06,1999,1,0,0
11.95,2,0.039,15,137.32,1999,1,0,0
15.87,0,0.106,10,213.28,1999,1,0,0
8.41,0,0.09,3,159.61,1999,1,0,0
15.59,0,0.019,3,187.02,1987,0,1,2
13.17,2,0.017,5,208.86,1987,0,1,2
13.53,0,0.038,10,130.74,2009,1,1,3
15.49,0,0.018,13,173.1,1987,0,1,2
12.0,1,0.068,9,106.16,1987,0,1,2
10.8,0,0.085,5,124.11,2009,1,1,3
14.25,2,0.053,13,170.39,1999,1,0,0
13.88,1,0.023,8,116.7,2009,1,1,3
10.71,1,0.073,8,142.14,2009,1,1,3
10.89,2,0.082,0,147.95,2009,1,1,3
11.42,2,0.16,6,160.7,2009,1,1,3
14.06,1,0.041,8,82.53,1987,0,1,2
12.38,0,0.015,3,146.22,2009,1,1,3
12.38,2,0.056,4,161.95,2009,1,1,3
11.56,0,0.114,6,137.97,2009,1,1,3
9.8,0,0.085,6,114.01,1998,2,2,1
11.15,0,0.107,13,167.36,2009,1,1,3
12.45,0,0.075,6,130.66,2009,1,1,3
13.33,0,0.136,13,102.39,2009,1,1,3
14.46,0,0.012,10,140.34,2009,1,1,3
9.32,0,0.011,6,108.34,1998,2,2,1
11.88,0,0.16,1,128.15,2009,1,1,3
10.97,2,0.016,10,138.24,2009,1,1,3
12.82,0,0.055,14,115.68,2009,1,1,3
10.66,0,0.1,13,160.32,2009,1,1,3
14.41,0,0.125,4,141.15,2009,1,1,3
11.62,0,0.038,6,155.09,2009,1,1,3
10.06,0,0.142,5,161.89,2009,1,1,3
11.36,0,0.094,5,142.11,2009,1,1,3
9.81,0,0.045,13,176.97,2009,1,1,3
13.97,0,0.034,13,213.63,1999,1,0,0
13.2,1,0.028,8,141.04,2009,1,1,3
13.53,2,0.11,5,160.24,2009,1,1,3
7.26,0,0.071,4,120.44,1998,2,2,1
12.57,0,0.082,10,129.55,2009,1,1,3
11.96,0,0.022,5,172.86,2009,1,1,3
14.86,1,0.07,8,157.62,1987,0,1,2
14.09,0,0.097,13,206.9,1999,1,0,0
12.89,0,0.026,7,152.4,1998,2,2,1
16.53,0,0.156,10,177.12,1999,1,0,0
14.46,0,0.075,4,158.71,1987,0,1,2
14.31,1,0.033,8,151.97,2009,1,1,3
13.2,2,0.056,14,157.43,2009,1,1,3
13.22,3,0.031,3,150.63,2009,1,1,3
13.78,0,0.102,13,193.91,1987,0,1,2
11.74,0,0.026,10,125.81,2009,1,1,3
12.78,2,0.058,5,148.44,2009,1,1,3
13.64,0,0.133,4,191.75,1987,0,1,2
10.62,0,0.061,5,116.5,1987,0,1,2
14.27,2,0.04,3,141.2,2009,1,1,3
11.7,0,0.019,5,189.55,1987,0,1,2
14.66,0,0.093,13,122.03,2009,1,1,3
12.71,0,0.15,14,183.32,1999,1,0,0
16.89,2,0.126,4,186.78,1999,1,0,0
16.8,2,0.033,2,176.82,1999,1,0,0
17.79,2,0.119,0,95.09,2009,1,1,3
12.53,1,0.113,9,139.39,2009,1,1,3
17.97,0,0.049,7,204.44,1999,1,0,0
13.75,2,0.033,3,121.15,2009,1,1,3
16.24,0,0.026,14,153.0,1999,1,0,0
12.55,1,0.174,9,140.04,2009,1,1,3
12.08,1,0.177,9,152.73,2009,1,1,3
8.35,1,0.185,9,136.18,1998,2,2,1
15.62,1,0.021,9,230.65,1999,1,0,0
16.67,0,0.089,13,182.92,1999,1,0,0
11.92,2,0.021,1,120.9,2009,1,1,3
9.94,0,0.029,3,116.89,1998,2,2,1
13.89,0,0.064,14,123.74,2009,1,1,3
12.39,1,0.021,9,118.51,2009,1,1,3
7.02,0,0.066,13,101.02,1998,2,2,1
12.79,0,0.045,13,161.31,2009,1,1,3
14.12,1,0.041,8,156.9,2009,1,1,3
12.56,2,0.032,13,135.83,2009,1,1,3
13.22,1,0.157,9,115.95,2009,1,1,3
14.16,0,0.01,15,139.42,2009,1,1,3
11.61,1,0.035,8,96.42,1998,2,2,1
16.71,0,0.154,4,157.73,1999,1,0,0
13.67,0,0.119,3,164.43,1987,0,1,2
14.06,0,0.056,5,209.76,1999,1,0,0
11.37,2,0.07,5,137.1,2009,1,1,3
13.27,0,0.066,13,184.35,1999,1,0,0
13.0,0,0.03,0,128.38,2009,1,1,3
11.72,2,0.054,5,121.49,2009,1,1,3
9.72,0,0.013,0,121.49,1998,2,2,1
15.57,0,0.021,2,188.4,1999,1,0,0
17.29,0,0.018,0,183.51,1999,1,0,0
14.45,1,0.017,9,175.47,1999,1,0,0
15.51,0,0.123,0,162.52,1999,1,0,0
14.39,0,0.047,6,158.65,1987,0,1,2
13.2,2,0.008,6,171.82,1987,0,1,2
12.31,1,0.129,9,105.99,2009,1,1,3
15.27,0,0.015,5,178.72,1998,2,2,1
10.5,0,0.083,4,116.64,1999,1,0,0
13.2,0,0.125,4,150.37,2009,1,1,3
11.29,1,0.133,8,170.93,2009,1,1,3
12.74,0,0.039,1,148.4,2009,1,1,3
11.18,2,0.046,15,102.45,1998,2,2,1
10.73,0,0.053,4,113.31,1987,0,1,2
9.5,0,0.01,13,111.24,1998,2,2,1
15.61,2,0.044,3,172.4,1987,0,1,2
13.84,0,0.28,4,113.31,2009,1,1,3
12.47,2,0.053,10,173.88,2009,1,1,3
12.56,0,0.023,10,134.11,2009,1,1,3
13.39,1,0.175,8,160.31,2009,1,1,3
11.97,0,0.022,6,111.78,2009,1,1,3
11.18,0,0.093,6,137.91,2009,1,1,3
15.16,1,0.046,9,145.42,2009,1,1,3
10.82,0,0.057,2,154.82,2009,1,1,3
9.48,1,0.043,8,102.74,1998,2,2,1
11.9,1,0.142,8,100.77,1987,0,1,2
12.89,0,0.047,14,198.96,1987,0,1,2
16.39,0,0.078,0,183.04,1999,1,0,0
9.24,0,0.045,6,130.95,1987,0,1,2
9.92,1,0.141,8,94.98,1998,2,2,1
9.85,2,0.044,10,96.8,1998,2,2,1
9.08,2,0.032,0,150.59,2009,1,1,3
12.52,0,0.024,0,160.88,2009,1,1,3
12.37,1,0.038,9,129.99,2009,1,1,3
13.44,3,0.142,14,150.33,2009,1,1,3
11.43,0,0.108,6,141.98,2009,1,1,3
9.79,1,0.088,9,176.71,2009,1,1,3
15.48,2,0.057,6,148.8,1987,0,1,2
14.63,0,0.066,13,135.4,2009,1,1,3
14.34,1,0.047,9,199.55,1987,0,1,2
14.58,0,0.054,5,139.7,2009,1,1,3
10.12,1,0.039,8,152.58,2009,1,1,3
13.16,0,0.019,0,160.93,2009,1,1,3
13.12,2,0.029,3,142.39,2009,1,1,3
12.72,0,0.053,0,147.1,2009,1,1,3
12.04,0,0.022,13,147.49,2009,1,1,3
12.01,0,0.016,4,131.45,2009,1,1,3
16.6,0,0.123,5,199.63,1999,1,0,0
11.37,0,0.079,13,108.22,1987,0,1,2
9.4,0,0.067,10,133.71,1987,0,1,2
11.39,0,0.026,3,118.84,2009,1,1,3
11.54,2,0.032,5,117.75,2009,1,1,3
14.96,0,0.062,4,250.14,1999,1,0,0
13.54,2,0.093,0,113.6,2009,1,1,3
13.9,0,0.056,0,151.03,2009,1,1,3
10.68,0,0.017,3,96.41,1998,2,2,1
16.51,2,0.075,7,129.85,2009,1,1,3
16.29,3,0.184,5,217.94,1999,1,0,0
10.06,0,0.031,6,134.53,2009,1,1,3
13.08,2,0.027,13,155.88,2009,1,1,3
14.83,2,0.148,0,181.27,1987,0,1,2
11.62,3,0.054,3,136.42,2009,1,1,3
14.84,1,0.11,9,167.73,1999,1,0,0
13.87,0,0.129,13,142.63,2009,1,1,3
8.62,1,0.049,8,141.9,1987,0,1,2
14.14,0,0.104,4,156.29,2009,1,1,3
14.24,0,0.135,5,101.53,2009,1,1,3
12.45,1,0.056,9,83.69,1998,2,2,1
9.94,0,0.184,5,92.19,1998,2,2,1
8.62,0,0.11,13,74.28,1998,2,2,1
19.4,0,0.059,5,152.22,1999,1,0,0
10.15,2,0.031,6,90.96,1998,2,2,1
12.51,0,0.039,10,122.83,2009,1,1,3
11.46,0,0.11,7,129.89,2009,1,1,3
13.35,2,0.16,0,157.45,2009,1,1,3
11.12,0,0.16,3,139.1,2009,1,1,3
11.95,0,0.08,15,129.5,2009,1,1,3
12.34,1,0.062,8,150.26,2009,1,1,3
12.71,0,0.079,6,136.62,2009,1,1,3
11.8,0,0.033,6,158.74,2009,1,1,3
15.4,0,0.039,5,156.01,1999,1,0,0
15.78,1,0.067,8,186.35,1999,1,0,0
11.13,2,0.088,4,135.51,2009,1,1,3
13.0,0,0.111,13,133.1,2009,1,1,3
13.71,1,0.176,8,116.67,2009,1,1,3
13.09,0,0.041,4,134.57,2009,1,1,3
16.07,0,0.033,13,185.45,1999,1,0,0
12.25,0,0.051,7,161.77,2009,1,1,3
12.44,0,0.022,13,133.88,2009,1,1,3
10.74,0,0.13,14,107.17,1998,2,2,1
6.95,0,0.079,3,50.13,1998,2,2,1
10.2,0,0.077,14,77.01,1998,2,2,1
11.34,0,0.045,6,121.61,2009,1,1,3
15.81,0,0.089,13,169.42,1987,0,1,2
11.04,0,0.058,6,167.84,1999,1,0,0
12.77,2,0.112,13,127.22,2009,1,1,3
11.97,0,0.067,7,128.41,2009,1,1,3
12.99,0,0.038,10,155.48,2009,1,1,3
9.55,2,0.035,4,144.86,2009,1,1,3
12.57,0,0.063,13,162.13,2009,1,1,3
6.71,0,0.129,6,65.21,1998,2,2,1
12.13,0,0.023,4,159.75,2009,1,1,3
12.35,2,0.038,3,124.56,1999,1,0,0
12.22,2,0.094,0,125.86,2009,1,1,3
12.86,0,0.095,0,178.17,1987,0,1,2
10.81,2,0.036,13,121.88,2009,1,1,3
15.0,2,0.016,6,164.02,1999,1,0,0
13.6,1,0.039,9,114.12,2009,1,1,3
12.21,2,0.174,6,172.5,2009,1,1,3
15.98,1,0.042,9,195.42,1999,1,0,0
11.66,0,0.051,13,188.11,1987,0,1,2
8.43,3,0.073,13,135.37,1998,2,2,1
11.41,0,0.025,3,144.89,2009,1,1,3
15.79,0,0.073,6,181.99,1987,0,1,2
14.73,0,0.072,15,179.27,1987,0,1,2
16.35,1,0.086,9,142.58,1987,0,1,2
12.11,1,0.014,9,124.62,2009,1,1,3
11.43,2,0.143,7,104.91,1987,0,1,2
11.48,0,0.106,0,132.64,2009,1,1,3
9.52,0,0.113,0,85.56,1998,2,2,1
11.91,2,0.015,13,153.02,2009,1,1,3
10.33,2,0.054,14,151.65,1998,2,2,1
15.05,2,0.044,10,165.04,1999,1,0,0
14.63,2,0.077,5,193.81,1987,0,1,2
13.3,1,0.093,8,158.62,2009,1,1,3
11.4,0,0.016,4,118.04,2009,1,1,3
11.49,0,0.12,0,129.33,2009,1,1,3
14.07,0,0.111,13,185.51,1998,2,2,1
14.93,2,0.007,6,141.63,2009,1,1,3
16.56,0,0.106,6,159.4,1987,0,1,2
10.92,1,0.116,9,132.16,2009,1,1,3
14.74,0,0.204,14,168.07,1999,1,0,0
13.95,1,0.021,8,111.9,2009,1,1,3
12.9,0,0.15,4,129.8,2009,1,1,3
9.96,0,0.047,5,136.53,2009,1,1,3
10.99,1,0.012,8,170.4,2009,1,1,3
18.73,2,0.124,4,168.5,1999,1,0,0
17.73,0,0.032,13,214.33,1999,1,0,0
12.72,0,0.071,5,164.03,2009,1,1,3
13.4,0,0.047,5,178.15,1987,0,1,2
15.18,0,0.104,4,154.63,1987,0,1,2
14.67,0,0.029,10,175.26,1999,1,0,0
11.39,0,0.034,6,137.21,2009,1,1,3
11.74,0,0.176,7,137.3,2009,1,1,3
14.48,0,0.089,1,195.27,1987,0,1,2
11.53,2,0.036,3,102.32,1998,2,2,1
11.68,2,0.044,0,141.82,2009,1,1,3
11.36,2,0.112,13,157.67,2009,1,1,3
12.14,2,0.014,0,140.33,2009,1,1,3
12.02,2,0.013,14,201.24,1999,1,0,0
9.49,0,0.055,13,140.55,2009,1,1,3
17.93,2,0.046,6,141.15,1987,0,1,2
11.09,2,0.039,0,129.84,2009,1,1,3
15.25,0,0.138,14,191.9,1987,0,1,2
11.94,1,0.041,8,153.82,2009,1,1,3
10.46,2,0.047,0,119.9,1987,0,1,2
14.44,1,0.062,9,205.48,1999,1,0,0
13.75,0,0.161,4,196.84,1987,0,1,2
11.93,0,0.067,1,143.48,2009,1,1,3
13.71,0,0.175,4,123.9,2009,1,1,3
12.56,0,0.084,10,126.16,2009,1,1,3
11.48,0,0.074,2,120.47,1998,2,2,1
15.3,0,0.093,2,201.26,1999,1,0,0
8.9,2,0.223,13,146.94,2009,1,1,3
11.5,2,0.034,6,115.67,2009,1,1,3
10.54,1,0.138,8,111.69,1998,2,2,1
9.5,2,0.11,6,96.12,1998,2,2,1
12.79,1,0.041,8,160.14,2009,1,1,3
15.13,0,0.099,10,148.98,1987,0,1,2
11.83,2,0.046,6,149.38,2009,1,1,3
9.94,0,0.032,4,173.45,2009,1,1,3
11.35,0,0.032,6,118.98,2009,1,1,3
15.38,1,0.062,8,207.44,1999,1,0,0
12.46,0,0.017,7,106.03,2009,1,1,3
12.6,1,0.052,9,122.98,2009,1,1,3
14.79,0,0.014,6,175.33,1987,0,1,2
9.97,0,0.038,10,137.62,2009,1,1,3
10.4,0,0.039,4,131.98,2009,1,1,3
13.24,0,0.047,10,125.49,2009,1,1,3
16.37,2,0.128,0,196.98,1999,1,0,0
15.23,2,0.012,0,187.84,1987,0,1,2
11.65,0,0.063,6,123.93,2009,1,1,3
12.17,0,0.047,3,151.19,2009,1,1,3
12.09,0,0.039,13,171.5,2009,1,1,3
13.79,0,0.118,4,125.94,2009,1,1,3
10.21,0,0.038,0,97.63,1998,2,2,1
14.86,0,0.012,14,184.22,1987,0,1,2
13.35,0,0.034,0,138.98,2009,1,1,3
12.07,2,0.035,3,155.54,2009,1,1,3
9.74,1,0.097,8,95.46,1998,2,2,1
15.45,0,0.069,5,161.96,1999,1,0,0
9.45,2,0.083,5,133.99,1987,0,1,2
11.82,0,0.025,5,78.52,1998,2,2,1
10.51,0,0.043,0,121.81,1987,0,1,2
14.05,0,0.026,5,148.45,2009,1,1,3
16.04,0,0.054,13,173.2,1987,0,1,2
11.48,0,0.074,7,101.99,1998,2,2,1
17.79,2,0.007,14,211.89,1999,1,0,0
13.16,0,0.031,13,178.14,1999,1,0,0
10.64,2,0.178,3,120.48,1987,0,1,2
12.45,0,0.123,10,181.21,1987,0,1,2
11.41,0,0.061,13,137.23,2009,1,1,3
12.49,1,0.019,8,133.8,2009,1,1,3
10.36,0,0.044,4,132.59,2009,1,1,3
9.57,1,0.079,9,172.1,1999,1,0,0
12.5,0,0.03,0,155.12,2009,1,1,3
11.2,0,0.032,13,96.67,1998,2,2,1
10.2,0,0.088,13,92.62,1998,2,2,1
12.0,0,0.058,14,110.21,2009,1,1,3
13.37,0,0.064,14,143.54,2009,1,1,3
11.79,0,0.021,13,126.98,2009,1,1,3
9.38,0,0.128,6,127.45,1987,0,1,2
9.77,0,0.035,3,154.41,2009,1,1,3
16.19,2,0.006,10,123.22,2009,1,1,3
12.06,2,0.025,0,169.22,2009,1,1,3
9.85,2,0.018,0,126.73,1987,0,1,2
10.78,1,0.118,9,100.72,1998,2,2,1
13.98,2,0.106,5,118.7,2009,1,1,3
13.48,2,0.113,7,166.99,1987,0,1,2
12.1,1,0.076,9,113.74,2009,1,1,3
10.09,0,0.012,0,105.52,1998,2,2,1
11.66,2,0.034,5,141.28,2009,1,1,3
